FPR,TPR
0.0,0.12135447966232127
0.010101010101010102,0.18837467724580148
0.020202020202020204,0.2729807684421611
0.030303030303030304,0.3396803390685374
0.04040404040404041,0.46324878947123765
0.05050505050505051,0.5569380824803403
0.06060606060606061,0.6026604543124112
0.07070707070707072,0.6635027437328624
0.08080808080808081,0.7345315393446257
0.09090909090909091,0.746294169456685
0.10101010101010102,0.7637391525807034
0.11111111111111112,0.7797032879478237
0.12121212121212122,0.7903478137007086
0.13131313131313133,0.8110756307752748
0.14141414141414144,0.819506625254049
0.15151515151515152,0.827805519188542
0.16161616161616163,0.8394619569546791
0.17171717171717174,0.8467896584416152
0.18181818181818182,0.8626205352031331
0.19191919191919193,0.873945223330187
0.20202020202020204,0.8770047917980085
0.21212121212121213,0.8824405325278668
0.22222222222222224,0.8930829825104581
0.23232323232323235,0.9025846537671315
0.24242424242424243,0.9068007300371793
0.25252525252525254,0.9078702487537569
0.26262626262626265,0.9130531255784249
0.27272727272727276,0.9152046582562733
0.2828282828282829,0.9206697813684552
0.29292929292929293,0.9277229189929409
0.30303030303030304,0.9323387143792855
0.31313131313131315,0.9385742227829008
0.32323232323232326,0.9428816800315344
0.33333333333333337,0.9461783833282377
0.3434343434343435,0.951569012599464
0.3535353535353536,0.9525640374750859
0.36363636363636365,0.9569596418706905
0.37373737373737376,0.9602269627850701
0.38383838383838387,0.961221987660692
0.393939393939394,0.961221987660692
0.4040404040404041,0.961221987660692
0.4141414141414142,0.9633272508185868
0.42424242424242425,0.9665945717329665
0.43434343434343436,0.9687167220284915
0.4444444444444445,0.971967155805241
0.4545454545454546,0.971967155805241
0.4646464646464647,0.973066056904142
0.4747474747474748,0.973066056904142
0.48484848484848486,0.973066056904142
0.494949494949495,0.973066056904142
0.5050505050505051,0.9741186884830894
0.5151515151515152,0.9741186884830894
0.5252525252525253,0.9741186884830894
0.5353535353535354,0.976270221160938
0.5454545454545455,0.976270221160938
0.5555555555555556,0.976270221160938
0.5656565656565657,0.976270221160938
0.5757575757575758,0.976270221160938
0.5858585858585859,0.976270221160938
0.595959595959596,0.9795375420753176
0.6060606060606061,0.9806364431742187
0.6161616161616162,0.9806364431742187
0.6262626262626263,0.9817353442731198
0.6363636363636365,0.9828048629896973
0.6464646464646465,0.9839037640885984
0.6565656565656566,0.9839037640885984
0.6666666666666667,0.9850026651874995
0.6767676767676768,0.986055296766447
0.686868686868687,0.986055296766447
0.696969696969697,0.9871248154830244
0.7070707070707072,0.9871248154830244
0.7171717171717172,0.9871248154830244
0.7272727272727273,0.9871248154830244
0.7373737373737375,0.9881198403586463
0.7474747474747475,0.9881198403586463
0.7575757575757577,0.9881198403586463
0.7676767676767677,0.9891148652342683
0.7777777777777778,0.9902137663331694
0.787878787878788,0.9902137663331694
0.797979797979798,0.9902137663331694
0.8080808080808082,0.9912087912087912
0.8181818181818182,0.9912087912087912
0.8282828282828284,0.9912087912087912
0.8383838383838385,0.9912087912087912
0.8484848484848485,0.9934065934065934
0.8585858585858587,0.9934065934065934
0.8686868686868687,0.9934065934065934
0.8787878787878789,0.9967032967032967
0.888888888888889,0.9967032967032967
0.8989898989898991,0.9967032967032967
0.9090909090909092,0.9978021978021978
0.9191919191919192,0.9978021978021978
0.9292929292929294,0.9978021978021978
0.9393939393939394,0.9978021978021978
0.9494949494949496,0.9978021978021978
0.9595959595959597,0.9978021978021978
0.9696969696969697,0.9978021978021978
0.9797979797979799,0.9978021978021978
0.98989898989899,0.9989010989010989
1.0,1.0
